date,beta_hat,gamma_hat
2024-07-09,3.400000000000003,3.033333333333336
2024-07-10,3.400000000000004,3.033333333333337
2024-07-11,3.400000000000003,3.033333333333336
2024-07-12,3.400000000000003,3.033333333333336
2024-07-15,3.400000000000003,3.033333333333336
2024-07-16,3.400000000000004,3.033333333333337
2024-07-17,3.400000000000003,3.033333333333336
2024-07-18,3.400000000000003,3.033333333333336
2024-07-19,3.400000000000003,3.033333333333336
2024-07-22,3.400000000000004,3.033333333333337
2024-07-23,3.400000000000003,3.033333333333336
2024-07-24,3.400000000000003,3.033333333333336
2024-07-25,3.400000000000003,3.033333333333336
2024-07-26,3.400000000000004,3.033333333333337
2024-07-29,3.400000000000003,3.033333333333336
2024-07-30,3.400000000000003,3.033333333333336
2024-07-31,3.400000000000003,3.033333333333336
2024-08-01,3.400000000000004,3.033333333333337
2024-08-02,3.400000000000003,3.033333333333336
2024-08-05,3.400000000000003,3.033333333333336
2024-08-06,3.400000000000003,3.033333333333336
2024-08-07,3.400000000000003,3.033333333333336
2024-08-08,3.400000000000003,3.033333333333336
2024-08-09,3.400000000000003,3.033333333333336
2024-08-12,3.400000000000003,3.033333333333336
2024-08-13,3.400000000000004,3.033333333333337
2024-08-14,3.400000000000003,3.033333333333336
2024-08-15,3.400000000000003,3.033333333333336
2024-08-16,3.400000000000003,3.033333333333336
2024-08-19,3.400000000000004,3.033333333333337
2024-08-20,3.400000000000003,3.033333333333336
2024-08-21,3.400000000000003,3.033333333333336
2024-08-22,3.400000000000003,3.033333333333336
2024-08-23,3.400000000000004,3.033333333333337
2024-08-26,3.400000000000003,3.033333333333336
2024-08-27,3.400000000000003,3.033333333333336
2024-08-28,3.400000000000003,3.033333333333336
2024-08-29,3.400000000000005,3.0333333333333377
2024-08-30,3.399999999999998,3.033333333333332
2024-09-03,3.3999999999999844,3.033333333333322
2024-09-04,3.490909090909078,3.1090909090908982
2024-09-05,3.5999999999999823,3.199999999999986
2024-09-06,3.7333333333333187,3.3111111111111
2024-09-09,3.900000000000004,3.4500000000000046
2024-09-10,4.114285714285747,3.628571428571455
2024-09-11,4.400000000000018,3.8666666666666822
2024-09-12,4.8000000000000265,4.200000000000023
2024-09-13,,
2024-09-16,,
2024-09-17,,
2024-09-18,,
2024-09-19,,
2024-09-20,,
2024-09-23,,
2024-09-24,,
2024-09-25,,
2024-09-26,,
2024-09-27,,
2024-09-30,,
2024-10-01,,
2024-10-02,,
2024-10-03,,
2024-10-04,,
2024-10-07,,
2024-10-08,,
2024-10-09,,
2024-10-10,,
2024-10-11,,
2024-10-14,,
2024-10-15,,
2024-10-16,,
2024-10-17,,
2024-10-18,,
2024-10-21,,
2024-10-22,,
2024-10-23,,
2024-10-24,,
2024-10-25,,
2024-10-28,,
2024-10-29,,
2024-10-30,,
2024-10-31,,
2024-11-01,,
2024-11-04,,
2024-11-05,,
2024-11-06,,
2024-11-07,,
2024-11-08,,
2024-11-11,,
2024-11-12,,
2024-11-13,,
2024-11-14,,
2024-11-15,,
2024-11-18,,
